typhoon_name,admin_L3_code,admin_L2_code,admin_L3_name,comp_damage_houses,part_damage_houses,total_damage_houses,pop_15,n_households,pop_density_15,average_speed_mph,distance_typhoon_km,Rainfallme,distance_first_impact,x_pos,y_pos,mean_elevation_m,mean_slope,slope_stdev,mean_ruggedness,ruggedness_stdev,with_coast,coast_length,perimeter,area_km2,poverty_perc,duration_days,in_winter,roof_conc_abs,roof_makeshift_abs,roof_straw_abs,roof_iron_abs,roof_half_conc_abs,roof_wood_abs,wall_conc_abs,wall_wood_abs,wall_iron_abs,wall_makeshift_abs,wall_bamboo_abs,wall_half_wood_abs
Rammasun,PH035413000,PH035400000,MEXICO,1,3,4,154624,29911,1242.368973,50.0,105.1349655,168.64,436821.5879,252493.9891,1670908.737,23.71460177,0.6263754,0.368531208,4.453485147,1.978702446,0,,67634,124.459,1.90332678,11.0,0.0,96.199130069,27.514590502,282.686856963,28104.4129289,800.368618007,599.817875531,24445.275929,1347.09784848,37.544077823,44.277522499,831.887005236,3204.91761697
Rammasun,PH035414000,PH035400000,MINALIN,2,11,13,47713,8651,916.5530092,50.0,90.5032107,158.55,429706.1824,251896.3059,1655152.449,5.065234943,0.699589022,0.55094592,5.410052741,3.881710559,0,,53571,52.057,2.548571668,11.0,0.0,66.138841475,22.243122462,60.233591016,7865.20755804,293.097428529,344.079458474,5901.16857981,1249.85169377,28.777534198,52.036093738,120.432015717,1298.73408276
Rammasun,PH036902000,PH036900000,BAMBAN,1,1,2,69466,13100,334.4632007,47.85383293,102.4841198,176.21,466179.4578,227909.7121,1687041.435,337.7873554,10.95749714,9.108026786,56.85907386,45.08003065,0,,84767,207.694,1.946275876,11.0,0.0,96.468793,24.5900886,639.1320355,11662.8461469,525.8495104,151.1134256,10615.5353641,387.0937209,28.8059961,22.2878553,738.0222456,1308.254818
Rammasun,PH037101000,PH037100000,BOTOLAN,53,349,402,57707,12271,86.24531649,50.29851979,83.82380991,173.45,491606.0871,198502.182,1686562.082,354.6139441,10.6849513,9.577040954,53.76446876,46.21552639,1,13062.82907,127246,669.103,3.396468366,11.0,0.0,84.046373677,170.618732704,2415.75911687,8637.48701666,800.507250158,162.581509937,7252.83853099,293.66613612,143.949468957,243.837482756,2805.630482,1531.07789918
Rammasun,PH037102000,PH037100000,CABANGAN,11,76,87,25163,5130,122.0408856,57.20092561,71.94246132,170.4,495286.475,189946.2535,1678184.248,335.324669,15.79282807,10.29037469,77.29387828,49.56060826,1,10806.8935,61981,206.185,4.693399038,11.0,0.0,6.00494202,5.33772396,811.11202578,4273.73970093,19.79406909,14.01153309,3605.81409594,175.83296616,28.36741743,34.44614937,887.72009076,397.81927521
Rammasun,PH037103000,PH037100000,CANDELARIA,1,13,14,27174,5338,64.2441723,44.1517515,111.2170423,113.26,523101.2953,187507.7514,1730266.751,576.248969,14.84808275,9.35550195,72.23558648,44.51116372,1,14697.39511,115327,422.98,3.462868919,11.0,0.0,7.929422846,4.929098524,314.81941283,4952.67303767,47.362211038,10.286817096,3205.06260205,211.248697014,26.759618196,41.55355424,1213.75537949,639.620149016
Rammasun,PH037104000,PH037100000,CASTILLEJOS,1,39,40,64841,11672,622.0893976,61.52824408,57.43713464,179.05,475585.1776,199257.691,1652271.241,155.5668749,8.012158961,8.776446254,40.14021837,42.29583938,0,,59446,104.231,1.620888018,11.0,0.0,12.742625872,41.593837304,865.536494696,10606.9092589,120.453826112,24.76395716,9092.66617308,217.627509736,126.364363504,112.808035824,1241.85664482,880.677284704
Rammasun,PH037105000,PH037100000,IBA (Capital),14,25,39,50506,10722,359.2483,50.0,84.90751247,162.32,513245.1928,181830.7055,1701181.188,277.1553986,10.25363083,11.13746089,51.44307117,54.3370727,1,13388.97393,70331,140.588,2.405654774,11.0,0.0,14.089962474,63.751307202,967.587794118,9511.41808313,134.432103618,30.720738732,8044.2801181,305.118280674,45.640315956,72.283145706,1305.96183743,948.716291412
Rammasun,PH037106000,PH037100000,MASINLOC,1,10,11,47719,9616,191.7827488,48.89929846,100.9806911,116.07,520715.864,184012.4849,1719971.646,499.7626818,14.7515068,11.04488657,72.61890767,53.66469103,1,41866.88331,129006,248.818,2.820679394,11.0,0.0,44.668829776,19.174909808,1158.55684482,7677.37291658,562.609322,153.61718664,4950.79677302,1239.38877734,50.796404608,50.796404608,1843.71343242,1480.508208
Rammasun,PH037108000,PH037100000,PALAUIG,5,59,64,34947,7384,113.020643,50.14497165,92.73291957,161.05,516129.2866,183431.6142,1709901.873,598.322612,13.93164222,11.88829961,68.63411564,58.83938219,1,31253.51558,104033,309.209,4.672790225,11.0,0.0,8.2926012,24.429550496,1420.72409492,5580.0233113,341.78959516,8.74084692,4525.6701697,149.267087424,28.099981832,26.526377592,1784.4610499,869.975340936
Rammasun,PH037110000,PH037100000,SAN FELIPE,4,44,48,23183,5235,202.3885392,60.10829858,64.52355462,170.4,490765.8517,190175.8641,1668529.349,127.2463008,9.427911782,9.144407537,45.82608011,42.61748803,1,10819.92312,56682,114.547,3.079842988,11.0,0.0,10.94242734,7.374246105,582.089559855,4446.43159109,88.966694355,99.19548126,3626.90476374,152.380950615,26.19047466,34.047618105,788.57142951,606.90476337
Rammasun,PH037111000,PH037100000,SAN MARCELINO,8,128,136,33665,7871,80.05983382,55.87972199,71.57156088,189.4,470976.9309,209220.4635,1662408.962,384.1834084,12.41629435,10.4108108,63.44792052,53.2486443,1,25013.74752,121279,420.498,3.638794,11.0,0.0,10.147828428,19.305618863,947.212889488,6823.7939029,54.699254757,15.840505565,5660.25360721,183.204097285,57.470869987,65.501737868,1380.5557847,524.013902944
Rammasun,PH037112000,PH037100000,SAN NARCISO,7,42,49,28360,6609,388.5783185,61.96215478,58.92805969,170.4,487845.8545,190034.8092,1661496.89,65.50828477,3.521589185,6.807975069,18.51898116,32.60801474,1,6021.359915,40401,72.984,2.570521862,11.0,0.0,16.68071946,15.699501057,468.532028661,5859.83935607,214.88694261,33.361445529,4524.83504331,178.867654686,24.111456084,49.207058358,816.345094326,1015.63368001
Rammasun,PH037113000,PH037100000,SANTA CRUZ,5,32,37,58151,11991,126.3265142,41.12689723,119.0283915,73.23,535221.2188,182184.4711,1744466.57,320.4787785,9.978979887,7.522776054,47.96780415,34.3809509,1,30131.85455,141487,460.323,3.874395969,11.0,0.0,92.828938041,72.299458707,947.25686412,9691.92167095,814.930999008,371.762057184,6702.47114567,849.215258514,250.492781406,139.112950977,2142.38424582,1907.32360562
Rammasun,PH037114000,PH037100000,SUBIC,73,88,161,104771,20103,422.748383,64.11678891,57.39866394,191.83,466641.41,206454.4034,1646508.681,240.2855893,11.93001422,7.726653267,58.29337803,35.8312523,1,34967.14942,137161,247.833,2.33652442,11.0,0.0,340.057020705,262.136666937,1450.7598124,17372.8600986,473.602596606,203.583804708,13314.8413796,1670.9942083,99.188322618,282.130648368,1932.6970525,2803.14838862
Rammasun,PH041001000,PH041000000,AGONCILLO,140,1535,1675,38059,7161,779.7697099,101.9576119,12.60517113,119.53,366746.2356,276099.3723,1545141.93,123.6501283,5.866283141,3.798546209,31.63353613,18.01156293,1,13209.31224,36041,48.808,3.959641609,11.0,0.0,271.683463359,12.203747556,285.687765594,6426.37430681,113.434851684,51.615857832,5259.76793404,128.727167184,31.480006635,19.248925542,767.149744977,954.626221626
Rammasun,PH041002000,PH041000000,ALITAGTAG,86,1201,1287,25300,4689,992.8966681,90.0212687,21.88174991,128.74,355056.6458,285347.7059,1533827.097,200.7990164,3.886746076,7.233181219,20.45777211,36.89455352,1,6749.552614,24775,25.481,3.920948617,11.0,0.0,49.977922194,14.279407011,30.938711283,4440.10201875,113.838599511,39.863341251,2930.15068889,250.43681727,110.04042042,12.182331474,442.757910645,943.431831297
Rammasun,PH041004000,PH041000000,BALETE,175,2081,2256,22661,4364,920.8419684,114.1506621,4.286009351,180.74,349698.903,295055.4321,1549827.003,135.0037351,6.116976338,4.39544117,31.99717925,21.23755706,1,7098.090167,36760,24.609,6.531044526,11.0,0.0,20.73672428,12.744442312,87.051034012,4060.50942977,138.244816896,44.713557092,3254.46451223,206.430235268,18.805684828,17.724900952,385.624646164,480.950020556
Rammasun,PH041005000,PH041000000,BATANGAS CITY (Capital),121,420,541,329874,67357,1202.007025,81.96310464,37.03543436,111.13,342207.8543,294812.5295,1516474.867,165.4094225,8.284497699,8.039390536,41.55873275,37.94658096,1,51342.11119,122311,274.436,2.045326397,11.0,0.0,633.951892383,262.248686798,1320.08814902,60512.8847324,3636.54434756,991.282259237,46684.6519317,4709.45648774,287.759476978,348.060359729,3320.76206844,12006.3096754
Rammasun,PH041007000,PH041000000,CALACA,189,3231,3420,81859,14996,712.2757252,97.33917211,13.69575514,131.37,377962.6507,264813.7709,1546291.745,194.9709577,4.390775059,3.914970938,24.2206045,20.03785566,1,13074.40415,53243,114.926,4.538291452,11.0,0.0,61.075273916,67.885047492,435.18789394,13728.5285875,605.006931784,98.316280332,10573.0446394,454.598701344,120.686143444,73.136661688,1237.1396181,2537.39425105
Rammasun,PH041008000,PH041000000,CALATAGAN,92,1150,1242,56449,11948,530.8999596,85.02303358,29.38776483,96.0,392575.9379,246926.5185,1533872.944,46.3256711,4.361849885,4.619384604,23.19748631,22.13181762,1,79461.45251,89508,106.327,5.886729614,11.0,0.0,99.917754664,47.65662916,1105.54166548,9068.34252862,1290.41254377,336.128866356,6902.19707136,707.911735616,79.579522572,53.053015048,1727.68292674,2477.57574061
Rammasun,PH041009000,PH041000000,CUENCA,13,2289,2302,32783,6736,1082.804862,97.60108315,16.77071037,134.4,351929.8837,289617.0375,1538184.05,324.2633904,10.91182928,12.3189825,54.30003089,65.53892035,1,9575.184102,26946,30.276,3.44995882,11.0,0.0,14.248775312,20.293708864,33.031249104,6539.10785165,39.076182656,90.242239152,4682.09341547,480.153679392,38.948926144,31.375520096,398.793704976,1104.63476066
Rammasun,PH041010000,PH041000000,IBAAN,177,1355,1532,52970,10249,753.1208235,91.05991268,24.43245746,134.4,340571.078,298983.3138,1528492.528,129.2670778,1.916007584,2.135216178,11.14668942,11.15541138,0,,41893,70.334,2.977156881,11.0,0.0,31.558198101,26.898592741,147.836372532,9587.33693054,394.159721391,61.210184692,6507.56832859,566.032725157,25.525718693,39.564860387,897.228883434,2213.07949399
Rammasun,PH041012000,PH041000000,LEMERY,1,73,74,93157,16520,1291.211,97.52948771,14.89851417,123.77,370925.1609,271426.8699,1543739.53,175.0039352,4.940717288,4.014904984,27.17634977,19.17603801,1,9123.013291,48674,72.147,3.811844521,11.0,0.0,156.90775296,38.62034036,519.65581276,14623.1551637,961.46436344,220.1965668,11224.3683927,778.73960052,44.09487012,51.78113052,1331.139061,3089.87694512
Rammasun,PH041013000,PH041000000,LIAN,239,3050,3289,52660,10432,630.8400019,94.98588074,15.45241893,135.56,396656.7212,246034.875,1548264.19,53.6337465,4.586401758,4.825121451,23.54273088,22.39318726,1,28353.06363,58982,83.476,5.810862134,11.0,0.0,65.370834432,30.29379776,820.665848704,8947.37607488,486.52297376,81.770480896,5877.62998784,492.142233152,101.350259968,65.968974016,1533.4932759,2361.41528998
Rammasun,PH041014000,PH041000000,LIPA CITY,505,17635,18140,332386,59063,1737.384614,108.0325434,10.70731421,136.59,340501.2545,302367.1396,1541812.414,310.3197576,3.642569652,5.955749973,19.22450221,29.41527041,1,3579.028119,85408,191.314,2.439934293,11.0,0.0,768.119276292,202.224683503,180.684761781,54405.5578398,1916.4294461,1589.98393351,44324.580222,3703.71516206,313.721511446,293.407146974,1597.7179971,8829.85796043
Rammasun,PH041016000,PH041000000,MABINI,11,58,69,46211,9097,1162.774898,80.00050993,38.74830861,106.07,362746.4182,274358.4764,1518827.742,138.7504202,11.61558064,7.193566251,56.87974213,32.67197518,1,32006.51512,36271,39.742,1.97355608,11.0,0.0,73.023784086,65.639358015,532.294189229,7886.77429168,308.710115472,230.558252419,5956.97208991,648.226630139,34.182214022,83.80820481,967.603851423,1406.20700059
Rammasun,PH041017000,PH041000000,MALVAR,861,2201,3062,56270,9737,1635.23292,119.9931574,1.011738172,191.08,345513.05,300102.2562,1552154.813,212.774092,2.338728603,2.106271324,12.84265751,10.26579212,0,,33410,34.411,2.530655767,11.0,0.0,15.050441952,25.437367228,36.248251221,9293.11794966,306.73224764,60.413742298,7248.18373516,782.611910535,40.765459735,58.600352629,209.559947688,1397.27860399
Rammasun,PH041018000,PH041000000,MATAASNAKAHOY,103,1707,1810,29187,5671,1509.464212,110.0,8.166454357,136.6,348640.7178,295038.8311,1545872.702,244.7287624,7.393704774,5.850822474,35.70292659,25.58651462,1,6419.718538,21466,19.336,3.313118854,11.0,0.0,24.631109495,7.932050384,24.213633159,5411.12091279,134.009937882,69.092350621,4164.30669384,304.858680422,29.123953574,41.066875418,152.115053391,979.528743359
Rammasun,PH041019000,PH041000000,NASUGBU,727,7736,8463,134113,26374,503.1665278,111.6402503,1.026903792,182.75,396051.6135,250356.6322,1562110.379,143.3791808,7.966248251,7.234247906,40.73986515,33.81144265,1,85856.40368,185809,266.538,4.344843527,11.0,0.0,386.640677332,111.643304668,1057.14959585,23552.8429001,893.579181936,372.144340102,15684.0691944,3002.66961414,196.707103128,202.153044014,2365.93112567,4922.46991862
Rammasun,PH041021000,PH041000000,ROSARIO,480,5946,6426,116764,22196,586.6446942,93.64754542,23.3471902,132.17,326490.7648,313037.3803,1526782.379,135.1123953,2.453752116,3.113359804,14.02352802,14.88284794,0,,94093,199.037,4.453427426,11.0,0.0,35.143570484,46.507345388,289.7765486,20646.9475746,863.437318072,314.187642812,12123.6015826,1628.10299104,174.341722616,85.58977364,3030.8476857,5153.51622218
Rammasun,PH041022000,PH041000000,SAN JOSE,100,2423,2523,76971,14778,1321.367874,95.48937301,19.02793244,134.4,347351.4548,293570.027,1535089.593,245.6467811,1.865076476,2.039904821,10.1163114,9.037199389,0,,36897,58.251,2.585389302,11.0,0.0,42.75216288,13.818878244,63.696416382,14133.2627264,441.988345008,82.481456304,10043.2336647,860.33481606,98.794432386,52.647024006,617.46518394,3105.52487892
Rammasun,PH041023000,PH041000000,SAN JUAN,639,8201,8840,108585,21346,457.0999192,94.38259524,25.99189825,127.79,312696.2302,325978.892,1521491.064,80.62941238,4.138105271,5.283691727,22.26926248,25.48907049,1,37720.92803,83921,237.552,5.190403831,11.0,0.0,63.00431995,60.284711474,866.196089408,19367.482998,676.729868594,312.301991274,8688.1581995,3011.07649378,142.074792184,148.894390918,4085.3893165,5270.40680712
Rammasun,PH041025000,PH041000000,SAN NICOLAS,170,1398,1568,22623,4042,1060.320585,103.3141511,12.32848524,131.37,362053.4752,280777.8952,1544486.354,51.77127244,5.101328872,5.665016595,25.55322274,27.9486122,1,3639.809653,31784,21.336,4.729699863,11.0,0.0,3.72823975,3.335793886,219.377444118,3669.96096927,97.719113102,47.87843987,2910.9879721,144.673483058,8.463891412,4.330364364,523.383394206,450.16089486
Rammasun,PH041027000,PH041000000,SANTA TERESITA,27,970,997,21127,3938,1374.292591,90.29234886,21.49318121,108.0,359760.2555,280822.0681,1535130.515,123.8758134,3.171020802,3.536260438,16.08609321,16.32647438,1,5849.038616,21989,15.373,3.630425522,11.0,0.0,10.17746565,7.915805304,167.588902866,3491.7747528,174.600047182,85.943026202,2648.45403755,148.471192716,112.203417744,4.760144136,503.215333434,520.895874422
Rammasun,PH041029000,PH041000000,TAAL,197,1414,1611,56327,10772,2080.867413,90.0,21.2122243,108.0,363599.8123,277119.6096,1536159.183,75.32738462,2.346993448,1.521691302,12.18913665,6.697831571,1,1932.43938,25603,27.069,3.943046851,11.0,0.0,73.052504716,8.372784756,182.31728492,9664.07190052,667.729199192,176.456336668,7690.6333892,492.67497836,16.974345248,20.11773334,639.785931012,1911.81363361
Rammasun,PH041032000,PH041000000,TAYSAN,110,739,849,38007,7435,410.6600685,86.8933935,29.892716,121.29,330316.4882,307870.5979,1521142.292,175.1365277,4.678892161,5.106211975,25.33822328,24.86768585,0,,55109,92.551,3.930854843,11.0,0.0,21.475053255,14.106165275,93.05855667,7143.19193785,127.79761275,35.3706742,3778.20034373,526.139998065,22.16882054,52.99403314,1356.94292049,1698.55388404
Rammasun,PH041033000,PH041000000,TINGLOY,39,256,295,17919,3648,549.6457164,80.0,48.11478576,105.6,363542.7612,271995.7412,1509748.55,126.2962104,13.09270875,6.653906293,65.74989805,29.3744595,1,5030.112841,45332,32.601,7.059545734,11.0,0.0,5.875096704,1.08797952,798.795585024,2769.34661606,60.709333824,12.185385216,1558.30523789,250.605922752,6.560366208,5.248290048,1078.52391859,748.756264512
Rammasun,PH041034000,PH041000000,TUY,26,380,406,43743,9217,467.3197727,101.4683447,9.843892898,172.23,388090.5078,255836.2851,1552019.673,130.2333957,3.839007102,5.099141324,19.6504348,24.4588234,0,,47512,93.604,5.09567245,11.0,0.0,23.585648593,7.257124771,176.892378273,8165.1707072,706.208798165,137.885342998,5384.65767112,528.481571683,61.493565835,9.984195429,1023.83377056,2208.54922538
Rammasun,PH042101000,PH042100000,ALFONSO,153,682,835,51839,10694,737.4807944,114.8475589,2.010621544,194.4,380144.4044,266869.3123,1561898.514,437.9022654,2.976923146,2.249230876,15.76134747,11.28325605,0,,56104,70.292,2.519338722,11.0,0.0,162.454457532,15.429869982,54.886238502,9988.85507122,361.499740732,110.874611338,8645.16500743,551.40557863,125.650692936,33.34490793,383.356063074,955.077750002
Rammasun,PH042103000,PH042100000,BACOOR CITY,586,9188,9774,600609,120092,12250.07649,81.18002831,36.92200348,213.9,377321.064,281339.8851,1594603.808,29.66103431,1.02543297,0.689869319,6.549869047,3.24320824,1,5540.670874,45505,49.029,1.523287197,11.0,0.0,4214.07547616,683.545169832,1088.90058424,104321.124418,6454.41719566,3329.93727615,82162.5517534,19078.0341678,1312.6821787,635.834059336,511.865009208,16391.0328316
Rammasun,PH042104000,PH042100000,CARMONA,74,792,866,97557,18012,4043.645859,91.19330853,25.96856892,189.6,366249.4629,288315.5783,1582034.295,77.3761658,2.576988091,2.646902855,14.62336251,12.53703722,0,,29686,24.126,1.245425751,11.0,0.0,121.183421124,98.777735952,67.217037504,16379.9990362,1009.70122369,335.12154552,13608.072052,1719.66817766,169.837795764,210.240801156,101.61235644,2202.56881694
Rammasun,PH042105000,PH042100000,CAVITE CITY,583,4753,5336,102806,22915,8652.247096,85.04819892,34.3952063,198.69,400819.3197,256987.5834,1596907.938,43.00639659,5.942451118,7.469460962,30.90596971,36.37226763,1,29675.80833,53177,11.882,2.481372683,11.0,0.0,207.719777425,196.33164113,441.63231645,21188.1015163,555.286018875,325.9287527,10354.9890926,7172.77541192,90.47648608,381.097967185,231.21771211,4684.44335302
Rammasun,PH042106000,PH042100000,CITY OF DASMARI��AS,65,1552,1617,659019,126229,7311.060572,92.81579178,25.71079778,214.53,374068.3429,280458.32,1583346.309,129.0056388,1.651332437,1.088134399,9.368631547,5.463441263,0,,47402,90.14,0.686171415,11.0,0.0,2234.14739387,330.066997383,137.070935039,118681.103873,4123.31459138,723.296209328,105427.961663,7196.8706976,622.873718546,575.213813703,247.963490226,12158.1167433
Rammasun,PH042108000,PH042100000,CITY OF GENERAL TRIAS,137,950,1087,314303,59920,3591.829038,93.67082286,25.39641856,213.56,380885.9333,273580.9043,1584404.188,93.22198913,1.193198442,0.830100091,7.144815152,4.181488732,0,,64764,87.505,0.639192117,11.0,0.0,496.58004928,244.2156444,304.22007168,56589.1356419,1507.2723204,778.57627232,50873.7647706,3727.2031608,340.85899456,483.72810808,403.64233168,4090.80257432
Rammasun,PH042110000,PH042100000,INDANG,1260,2917,4177,65599,13911,736.6701105,114.2521671,10.54349662,194.4,379370.2927,270183.6648,1569936.781,306.6835846,2.343185385,1.323236745,12.68641201,7.073708048,0,,50576,89.048,1.562523819,11.0,0.0,59.744503737,19.839687357,131.21244708,13400.8045042,234.694442451,64.704429054,10455.2678439,879.587675061,112.398014334,14.415774546,804.805825476,1644.52486667
Rammasun,PH042111000,PH042100000,KAWIT,40,1870,1910,83466,17646,5227.733935,80.75038387,37.93988301,216.0,385009.7991,274056.4953,1597101.819,6.444326617,0.721497672,0.506165353,5.247502349,3.030209699,1,20361.70809,41035,15.966,2.724462655,11.0,0.0,184.64589117,216.964575462,347.14331721,15185.486122,854.29800375,857.462072718,9931.64803007,3976.5984486,123.3843612,197.414960274,310.158836412,3106.79536345
